"Year","Month","Episode","ST","State","Region","Event","BeginDateTime","InjuriesDirect","InjuriesIndirect","DeathsDirect","DeathsIndirect","Lat","Long","Decade","TotalFatalities","TotalInjuries","TotalCasualties","COMUsed"
2009,3,27336,"OK","OKLAHOMA","SouthWestSC","Cold",2009-03-27 01:30:00,0,1,0,0,35.5053,-97.1239,"2000s",0,1,1,TRUE
2009,3,27833,"FL","FLORIDA","SouthSouthAtlantic","OceanCurrent",2009-03-28 15:00:00,0,0,1,0,27.8744,-81.685,"2000s",1,0,1,TRUE
2009,3,27393,"WA","WASHINGTON","WestPacific","Tornado",2009-03-20 13:00:00,1,0,1,0,47.4231,-119.746,"2000s",1,1,2,TRUE
2009,3,27336,"OK","OKLAHOMA","SouthWestSC","Cold",2009-03-27 06:00:00,0,1,0,0,35.5053,-97.1239,"2000s",0,1,1,TRUE
2009,3,27336,"OK","OKLAHOMA","SouthWestSC","Cold",2009-03-27 08:00:00,0,1,0,1,35.5053,-97.1239,"2000s",1,1,2,TRUE
2009,3,27666,"NY","NEW YORK","MidAtlantic","Cold",2009-03-01 20:00:00,0,0,0,1,43.1361,-75.1449,"2000s",1,0,1,TRUE
2009,3,26533,"TX","TEXAS","SouthWestSC","Wildfire",2009-03-17 14:00:00,1,0,0,0,31.3897,-98.7857,"2000s",0,1,1,TRUE
2009,4,28628,"FL","FLORIDA","SouthSouthAtlantic","OceanCurrent",2009-04-24 15:00:00,0,0,1,0,27.8744,-81.685,"2000s",1,0,1,TRUE
2009,3,27336,"OK","OKLAHOMA","SouthWestSC","Cold",2009-03-27 16:00:00,0,0,0,1,35.5053,-97.1239,"2000s",1,0,1,TRUE
2009,4,27008,"AZ","ARIZONA","WestMountain","Tornado",2009-04-15 12:30:00,0,2,0,0,34.2192,-111.625,"2000s",0,2,2,TRUE
2009,5,28801,"CA","CALIFORNIA","WestPacific","Wildfire",2009-05-05 12:30:00,30,0,0,0,36.5341,-119.773,"2000s",0,30,30,TRUE
2009,4,26176,"NM","NEW MEXICO","WestMountain","Tornado",2009-04-04 10:55:00,0,0,0,1,34.4764,-105.942,"2000s",1,0,1,TRUE
2009,4,28676,"CA","CALIFORNIA","WestPacific","Other",2009-04-14 13:25:00,0,3,0,0,36.5341,-119.773,"2000s",0,3,3,TRUE
2009,4,27770,"AL","ALABAMA","SouthEastSC","Tornado",2009-04-12 20:00:00,3,2,0,0,32.5901,-86.7509,"2000s",0,5,5,TRUE
2009,5,27922,"HI","HAWAII","WestPacific","OceanCurrent",2009-05-19 08:00:00,1,0,0,0,31.75,-126.25,"2000s",0,1,1,TRUE
2009,5,29355,"CA","CALIFORNIA","WestPacific","Heat",2009-05-17 12:00:00,1,0,0,0,36.5341,-119.773,"2000s",0,1,1,TRUE
2009,5,29757,"FL","FLORIDA","SouthSouthAtlantic","OceanCurrent",2009-05-17 12:00:00,3,0,0,0,27.8744,-81.685,"2000s",0,3,3,TRUE
2009,5,29766,"FL","FLORIDA","SouthSouthAtlantic","OceanCurrent",2009-05-23 13:00:00,4,0,0,0,27.8744,-81.685,"2000s",0,4,4,TRUE
2009,4,34662,"FL","FLORIDA","SouthSouthAtlantic","OceanCurrent",2009-04-11 17:05:00,0,0,1,0,27.8744,-81.685,"2000s",1,0,1,TRUE
2009,5,29355,"CA","CALIFORNIA","WestPacific","Heat",2009-05-17 10:00:00,10,0,0,0,36.5341,-119.773,"2000s",0,10,10,TRUE
2009,4,28087,"TX","TEXAS","SouthWestSC","Wildfire",2009-04-09 11:00:00,1,0,2,0,31.3897,-98.7857,"2000s",2,1,3,TRUE
2009,5,30086,"NY","NEW YORK","MidAtlantic","Tornado",2009-05-09 15:25:00,4,0,0,0,43.1361,-75.1449,"2000s",0,4,4,TRUE
2009,5,30070,"LA","LOUISIANA","SouthWestSC","OceanCurrent",2009-05-19 05:30:00,0,0,1,0,30.6181,-92.2724,"2000s",1,0,1,TRUE
2009,5,28801,"CA","CALIFORNIA","WestPacific","Wildfire",2009-05-05 12:30:00,30,0,0,0,36.5341,-119.773,"2000s",0,30,30,TRUE
2009,4,28082,"MI","MICHIGAN","MidwestEastNC","Cold",2009-04-05 22:30:00,0,2,0,0,43.1361,-84.687,"2000s",0,2,2,TRUE
2009,6,30459,"NC","NORTH CAROLINA","SouthSouthAtlantic","OceanCurrent",2009-06-27 18:00:00,1,0,1,0,35.4195,-78.4686,"2000s",1,1,2,TRUE
2009,6,30724,"NC","NORTH CAROLINA","SouthSouthAtlantic","OceanCurrent",2009-06-06 14:30:00,2,0,1,0,35.4195,-78.4686,"2000s",1,2,3,TRUE
2009,5,27197,"TX","TEXAS","SouthWestSC","OceanCurrent",2009-05-06 16:00:00,0,0,1,0,31.3897,-98.7857,"2000s",1,0,1,TRUE
2009,6,30926,"AR","ARKANSAS","SouthWestSC","Heat",2009-06-24 15:47:00,0,0,1,0,34.7336,-92.2992,"2000s",1,0,1,TRUE
2009,4,27816,"PA","PENNSYLVANIA","MidAtlantic","Heat",2009-04-26 11:00:00,25,0,0,0,40.9069,-77.45,"2000s",0,25,25,TRUE
2009,4,28289,"FL","FLORIDA","SouthSouthAtlantic","OceanCurrent",2009-04-25 12:00:00,1,0,1,0,27.8744,-81.685,"2000s",1,1,2,TRUE
2009,4,28289,"FL","FLORIDA","SouthSouthAtlantic","OceanCurrent",2009-04-26 16:15:00,0,0,1,0,27.8744,-81.685,"2000s",1,0,1,TRUE
2009,5,27719,"AZ","ARIZONA","WestMountain","Wildfire",2009-05-05 13:00:00,1,0,0,0,34.2192,-111.625,"2000s",0,1,1,TRUE
2009,4,28346,"TN","TENNESSEE","SouthEastSC","Tornado",2009-04-13 04:38:00,0,0,1,0,35.6767,-86.456,"2000s",1,0,1,TRUE
2009,4,28288,"FL","FLORIDA","SouthSouthAtlantic","OceanCurrent",2009-04-13 17:30:00,0,0,1,0,27.8744,-81.685,"2000s",1,0,1,TRUE
2009,4,26585,"TX","TEXAS","SouthWestSC","Wildfire",2009-04-04 11:35:00,4,0,0,0,31.3897,-98.7857,"2000s",0,4,4,TRUE
2009,4,34662,"FL","FLORIDA","SouthSouthAtlantic","OceanCurrent",2009-04-10 16:00:00,0,0,1,0,27.8744,-81.685,"2000s",1,0,1,TRUE
2009,5,28078,"CA","CALIFORNIA","WestPacific","Heat",2009-05-19 12:00:00,0,0,1,0,36.5341,-119.773,"2000s",1,0,1,TRUE
2009,6,31197,"TX","TEXAS","SouthWestSC","Heat",2009-06-24 10:00:00,0,0,1,0,31.3897,-98.7857,"2000s",1,0,1,TRUE
2009,4,28432,"CA","CALIFORNIA","WestPacific","OceanCurrent",2009-04-12 13:50:00,0,0,1,0,36.5341,-119.773,"2000s",1,0,1,TRUE
2009,9,33244,"FL","FLORIDA","SouthSouthAtlantic","OceanCurrent",2009-09-15 13:00:00,0,0,1,0,27.8744,-81.685,"2000s",1,0,1,TRUE
2009,6,31389,"FL","FLORIDA","SouthSouthAtlantic","OceanCurrent",2009-06-06 07:00:00,1,0,0,0,27.8744,-81.685,"2000s",0,1,1,TRUE
2009,4,28087,"TX","TEXAS","SouthWestSC","Wildfire",2009-04-09 13:00:00,1,0,0,0,31.3897,-98.7857,"2000s",0,1,1,TRUE
2009,6,31761,"TX","TEXAS","SouthWestSC","Heat",2009-06-12 14:00:00,0,0,1,0,31.3897,-98.7857,"2000s",1,0,1,TRUE
2009,7,32824,"OK","OKLAHOMA","SouthWestSC","Heat",2009-07-11 11:00:00,0,0,1,0,35.5053,-97.1239,"2000s",1,0,1,TRUE
2009,4,28086,"TX","TEXAS","SouthWestSC","Tornado",2009-04-02 08:00:00,0,1,0,0,31.3897,-98.7857,"2000s",0,1,1,TRUE
2009,7,32319,"MN","MINNESOTA","MidwestWestNC","Tornado",2009-07-15 13:00:00,1,0,0,0,46.3943,-94.6043,"2000s",0,1,1,TRUE
2009,8,33533,"NC","NORTH CAROLINA","SouthSouthAtlantic","OceanCurrent",2009-08-08 13:00:00,1,0,1,0,35.4195,-78.4686,"2000s",1,1,2,TRUE
2009,7,30126,"CA","CALIFORNIA","WestPacific","OceanCurrent",2009-07-24 10:00:00,0,0,1,0,36.5341,-119.773,"2000s",1,0,1,TRUE
2009,6,31249,"FL","FLORIDA","SouthSouthAtlantic","Heat",2009-06-23 12:00:00,0,0,1,0,27.8744,-81.685,"2000s",1,0,1,TRUE
2009,6,30619,"NY","NEW YORK","MidAtlantic","OceanCurrent",2009-06-13 07:15:00,0,0,1,0,43.1361,-75.1449,"2000s",1,0,1,TRUE
2009,6,32295,"MN","MINNESOTA","MidwestWestNC","Tornado",2009-06-28 16:00:00,0,0,2,0,46.3943,-94.6043,"2000s",2,0,2,TRUE
2009,8,33286,"CA","CALIFORNIA","WestPacific","Wildfire",2009-08-26 15:30:00,0,0,0,2,36.5341,-119.773,"2000s",2,0,2,TRUE
2009,6,31181,"TN","TENNESSEE","SouthEastSC","Heat",2009-06-17 12:00:00,0,0,2,0,35.6767,-86.456,"2000s",2,0,2,TRUE
2009,7,30028,"CO","COLORADO","WestMountain","Flood",2009-07-28 17:10:00,2,0,0,0,38.6777,-105.513,"2000s",0,2,2,TRUE
2009,7,32453,"SD","SOUTH DAKOTA","MidwestWestNC","Tornado",2009-07-13 23:45:00,3,0,0,0,44.3365,-99.7238,"2000s",0,3,3,TRUE
2009,6,31567,"IL","ILLINOIS","MidwestEastNC","Heat",2009-06-22 12:00:00,0,0,3,0,40.0495,-89.3776,"2000s",3,0,3,TRUE
2009,6,30467,"TX","TEXAS","SouthWestSC","Heat",2009-06-23 17:00:00,0,0,1,0,31.3897,-98.7857,"2000s",1,0,1,TRUE
2009,7,32043,"SC","SOUTH CAROLINA","SouthSouthAtlantic","OceanCurrent",2009-07-23 11:40:00,1,0,1,0,33.619,-80.5056,"2000s",1,1,2,TRUE
2009,4,28046,"TX","TEXAS","SouthWestSC","Tornado",2009-04-02 14:15:00,1,0,0,0,31.3897,-98.7857,"2000s",0,1,1,TRUE
2009,6,31529,"IL","ILLINOIS","MidwestEastNC","Heat",2009-06-17 11:00:00,0,0,1,0,40.0495,-89.3776,"2000s",1,0,1,TRUE
2009,6,31534,"MO","MISSOURI","MidwestWestNC","Heat",2009-06-17 11:00:00,43,0,0,0,38.3347,-92.5137,"2000s",0,43,43,TRUE
2009,6,31181,"TN","TENNESSEE","SouthEastSC","Heat",2009-06-17 12:00:00,0,0,7,0,35.6767,-86.456,"2000s",7,0,7,TRUE
2009,4,27381,"TX","TEXAS","SouthWestSC","Tornado",2009-04-17 12:50:00,1,0,0,0,31.3897,-98.7857,"2000s",0,1,1,TRUE
2009,8,33272,"MO","MISSOURI","MidwestWestNC","Heat",2009-08-08 12:00:00,7,0,0,0,38.3347,-92.5137,"2000s",0,7,7,TRUE
2009,8,31232,"FL","FLORIDA","SouthSouthAtlantic","OceanCurrent",2009-08-22 07:00:00,0,0,1,0,27.8744,-81.685,"2000s",1,0,1,TRUE
2009,2,26483,"OH","OHIO","MidwestEastNC","Tornado",2009-02-11 22:00:00,1,0,0,0,40.221,-82.5963,"2000s",0,1,1,TRUE
2009,6,31533,"IL","ILLINOIS","MidwestEastNC","Heat",2009-06-19 11:00:00,0,0,1,0,40.0495,-89.3776,"2000s",1,0,1,TRUE
2009,6,28649,"TX","TEXAS","SouthWestSC","Other",2009-06-18 18:45:00,0,0,2,0,31.3897,-98.7857,"2000s",2,0,2,TRUE
2009,5,29240,"SC","SOUTH CAROLINA","SouthSouthAtlantic","OceanCurrent",2009-05-23 13:21:00,0,0,1,0,33.619,-80.5056,"2000s",1,0,1,TRUE
2009,7,34663,"FL","FLORIDA","SouthSouthAtlantic","OceanCurrent",2009-07-03 17:10:00,0,0,1,0,27.8744,-81.685,"2000s",1,0,1,TRUE
2009,8,33473,"CA","CALIFORNIA","WestPacific","Wildfire",2009-08-27 16:15:00,0,5,0,0,36.5341,-119.773,"2000s",0,5,5,TRUE
2009,7,29958,"NC","NORTH CAROLINA","SouthSouthAtlantic","OceanCurrent",2009-07-24 16:00:00,0,0,1,0,35.4195,-78.4686,"2000s",1,0,1,TRUE
2009,8,33275,"IL","ILLINOIS","MidwestEastNC","Heat",2009-08-09 10:00:00,0,0,1,0,40.0495,-89.3776,"2000s",1,0,1,TRUE
2009,7,31886,"WA","WASHINGTON","WestPacific","Heat",2009-07-27 13:00:00,0,0,1,0,47.4231,-119.746,"2000s",1,0,1,TRUE
2009,6,30486,"CA","CALIFORNIA","WestPacific","Other",2009-06-11 02:40:00,0,15,0,1,36.5341,-119.773,"2000s",1,15,16,TRUE
2009,7,31886,"WA","WASHINGTON","WestPacific","Heat",2009-07-27 13:00:00,0,0,1,0,47.4231,-119.746,"2000s",1,0,1,TRUE
2009,8,33257,"FL","FLORIDA","SouthSouthAtlantic","OceanCurrent",2009-08-16 16:28:00,0,0,1,0,27.8744,-81.685,"2000s",1,0,1,TRUE
2009,8,33487,"MI","MICHIGAN","MidwestEastNC","OceanCurrent",2009-08-15 11:30:00,0,0,2,0,43.1361,-84.687,"2000s",2,0,2,TRUE
2009,6,31085,"CA","CALIFORNIA","WestPacific","Heat",2009-06-27 11:00:00,1,0,1,0,36.5341,-119.773,"2000s",1,1,2,TRUE
2009,6,30410,"AL","ALABAMA","SouthEastSC","Heat",2009-06-19 12:00:00,12,0,0,0,32.5901,-86.7509,"2000s",0,12,12,TRUE
2009,6,30410,"AL","ALABAMA","SouthEastSC","Heat",2009-06-19 12:00:00,12,0,0,0,32.5901,-86.7509,"2000s",0,12,12,TRUE
2009,7,29437,"TX","TEXAS","SouthWestSC","Heat",2009-07-15 16:00:00,0,0,0,1,31.3897,-98.7857,"2000s",1,0,1,TRUE
2009,7,32341,"NY","NEW YORK","MidAtlantic","OceanCurrent",2009-07-18 16:00:00,0,0,1,0,43.1361,-75.1449,"2000s",1,0,1,TRUE
2009,7,32052,"SC","SOUTH CAROLINA","SouthSouthAtlantic","OceanCurrent",2009-07-31 15:30:00,1,0,1,0,33.619,-80.5056,"2000s",1,1,2,TRUE
2009,7,29905,"MI","MICHIGAN","MidwestEastNC","OceanCurrent",2009-07-26 12:00:00,0,0,1,0,43.1361,-84.687,"2000s",1,0,1,TRUE
2009,7,30099,"AZ","ARIZONA","WestMountain","Heat",2009-07-05 12:00:00,0,0,0,2,34.2192,-111.625,"2000s",2,0,2,TRUE
2009,7,32810,"WI","WISCONSIN","MidwestEastNC","Tornado",2009-07-10 06:30:00,0,0,1,0,44.5937,-89.9941,"2000s",1,0,1,TRUE
2009,6,29866,"IL","ILLINOIS","MidwestEastNC","Heat",2009-06-22 12:00:00,0,0,1,0,40.0495,-89.3776,"2000s",1,0,1,TRUE
2009,6,31567,"IL","ILLINOIS","MidwestEastNC","Heat",2009-06-22 12:00:00,0,0,1,0,40.0495,-89.3776,"2000s",1,0,1,TRUE
2009,6,31567,"IL","ILLINOIS","MidwestEastNC","Heat",2009-06-22 12:00:00,0,0,1,0,40.0495,-89.3776,"2000s",1,0,1,TRUE
2009,6,31534,"MO","MISSOURI","MidwestWestNC","Heat",2009-06-17 11:00:00,80,0,2,0,38.3347,-92.5137,"2000s",2,80,82,TRUE
2009,8,30470,"CA","CALIFORNIA","WestPacific","Heat",2009-08-05 15:00:00,0,0,1,0,36.5341,-119.773,"2000s",1,0,1,TRUE
2009,6,31098,"TX","TEXAS","SouthWestSC","Heat",2009-06-24 15:05:00,0,0,0,1,31.3897,-98.7857,"2000s",1,0,1,TRUE
2009,9,33288,"CA","CALIFORNIA","WestPacific","Wildfire",2009-09-22 10:33:00,10,0,0,0,36.5341,-119.773,"2000s",0,10,10,TRUE
2009,9,33288,"CA","CALIFORNIA","WestPacific","Wildfire",2009-09-22 10:33:00,10,0,0,0,36.5341,-119.773,"2000s",0,10,10,TRUE
2009,10,33682,"TN","TENNESSEE","SouthEastSC","Tornado",2009-10-23 11:30:00,0,3,0,0,35.6767,-86.456,"2000s",0,3,3,TRUE
2009,10,34652,"CA","CALIFORNIA","WestPacific","Wildfire",2009-10-03 13:11:00,8,0,0,0,36.5341,-119.773,"2000s",0,8,8,TRUE
2009,9,33907,"WI","WISCONSIN","MidwestEastNC","Other",2009-09-04 01:00:00,0,0,0,1,44.5937,-89.9941,"2000s",1,0,1,TRUE
2009,10,34307,"KS","KANSAS","MidwestWestNC","Cold",2009-10-10 12:00:00,0,2,0,0,38.4204,-98.1156,"2000s",0,2,2,TRUE
2009,8,31569,"NJ","NEW JERSEY","MidAtlantic","OceanCurrent",2009-08-29 05:00:00,1,0,0,0,39.9637,-74.2336,"2000s",0,1,1,TRUE
2009,8,31158,"DE","DELAWARE","SouthSouthAtlantic","OceanCurrent",2009-08-21 08:00:00,2,0,0,0,38.6777,-74.9841,"2000s",0,2,2,TRUE
2009,8,33154,"TX","TEXAS","SouthWestSC","Heat",2009-08-28 12:00:00,0,0,1,0,31.3897,-98.7857,"2000s",1,0,1,TRUE
2009,7,30895,"NV","NEVADA","WestMountain","Heat",2009-07-14 12:00:00,0,0,1,0,39.1063,-116.851,"2000s",1,0,1,TRUE
2009,7,30895,"NV","NEVADA","WestMountain","Heat",2009-07-15 12:00:00,0,0,1,0,39.1063,-116.851,"2000s",1,0,1,TRUE
2009,7,30896,"NV","NEVADA","WestMountain","Heat",2009-07-18 12:00:00,0,0,1,0,39.1063,-116.851,"2000s",1,0,1,TRUE
2009,9,31798,"NJ","NEW JERSEY","MidAtlantic","OceanCurrent",2009-09-02 09:00:00,0,0,1,0,39.9637,-74.2336,"2000s",1,0,1,TRUE
2009,8,33164,"FL","FLORIDA","SouthSouthAtlantic","OceanCurrent",2009-08-29 16:00:00,1,0,1,0,27.8744,-81.685,"2000s",1,1,2,TRUE
2009,7,30897,"NV","NEVADA","WestMountain","Heat",2009-07-29 12:00:00,0,0,1,0,39.1063,-116.851,"2000s",1,0,1,TRUE
2009,8,33474,"CA","CALIFORNIA","WestPacific","Wildfire",2009-08-30 12:46:00,4,0,0,0,36.5341,-119.773,"2000s",0,4,4,TRUE
2009,8,33475,"CA","CALIFORNIA","WestPacific","Wildfire",2009-08-31 14:30:00,1,0,0,0,36.5341,-119.773,"2000s",0,1,1,TRUE
2009,7,30897,"NV","NEVADA","WestMountain","Heat",2009-07-31 12:00:00,0,0,1,0,39.1063,-116.851,"2000s",1,0,1,TRUE
2009,7,29042,"TX","TEXAS","SouthWestSC","Heat",2009-07-02 10:00:00,0,0,2,0,31.3897,-98.7857,"2000s",2,0,2,TRUE
2009,7,28733,"PA","PENNSYLVANIA","MidAtlantic","Heat",2009-07-01 11:00:00,0,0,1,0,40.9069,-77.45,"2000s",1,0,1,TRUE
2009,9,34071,"NC","NORTH CAROLINA","SouthSouthAtlantic","OceanCurrent",2009-09-18 13:50:00,0,0,1,0,35.4195,-78.4686,"2000s",1,0,1,TRUE
2009,10,34055,"MI","MICHIGAN","MidwestEastNC","Cold",2009-10-12 15:00:00,0,1,0,0,43.1361,-84.687,"2000s",0,1,1,TRUE
2009,10,34667,"WA","WASHINGTON","WestPacific","Other",2009-10-03 23:00:00,0,7,0,0,47.4231,-119.746,"2000s",0,7,7,TRUE
2009,8,33256,"FL","FLORIDA","SouthSouthAtlantic","Hurricane",2009-08-16 03:00:00,0,0,1,0,27.8744,-81.685,"2000s",1,0,1,TRUE
2009,8,30923,"PA","PENNSYLVANIA","MidAtlantic","Heat",2009-08-16 11:00:00,0,0,1,0,40.9069,-77.45,"2000s",1,0,1,TRUE
2009,8,30924,"NJ","NEW JERSEY","MidAtlantic","Heat",2009-08-16 11:00:00,3,0,0,0,39.9637,-74.2336,"2000s",0,3,3,TRUE
2009,8,30924,"NJ","NEW JERSEY","MidAtlantic","Heat",2009-08-16 11:00:00,3,0,0,0,39.9637,-74.2336,"2000s",0,3,3,TRUE
2009,10,33787,"FL","FLORIDA","SouthSouthAtlantic","OceanCurrent",2009-10-26 13:30:00,2,0,0,0,27.8744,-81.685,"2000s",0,2,2,TRUE
2009,7,32400,"NY","NEW YORK","MidAtlantic","OceanCurrent",2009-07-31 19:00:00,0,0,1,0,43.1361,-75.1449,"2000s",1,0,1,TRUE
2009,8,30924,"NJ","NEW JERSEY","MidAtlantic","Heat",2009-08-16 11:00:00,4,0,0,0,39.9637,-74.2336,"2000s",0,4,4,TRUE
2009,10,34484,"MN","MINNESOTA","MidwestWestNC","Cold",2009-10-12 03:00:00,0,1,0,2,46.3943,-94.6043,"2000s",2,1,3,TRUE
2009,10,34855,"NJ","NEW JERSEY","MidAtlantic","Tornado",2009-10-07 12:30:00,1,0,0,0,39.9637,-74.2336,"2000s",0,1,1,TRUE
2009,9,35543,"FL","FLORIDA","SouthSouthAtlantic","OceanCurrent",2009-09-16 10:15:00,0,0,1,0,27.8744,-81.685,"2000s",1,0,1,TRUE
2009,10,34873,"NY","NEW YORK","MidAtlantic","Tornado",2009-10-07 11:18:00,1,0,0,0,43.1361,-75.1449,"2000s",0,1,1,TRUE
2009,10,34401,"WA","WASHINGTON","WestPacific","Tornado",2009-10-13 07:00:00,1,0,0,0,47.4231,-119.746,"2000s",0,1,1,TRUE
2009,10,34873,"NY","NEW YORK","MidAtlantic","Tornado",2009-10-07 07:00:00,2,0,0,0,43.1361,-75.1449,"2000s",0,2,2,TRUE
2009,10,33121,"SC","SOUTH CAROLINA","SouthSouthAtlantic","Heat",2009-10-07 16:04:00,0,0,1,0,33.619,-80.5056,"2000s",1,0,1,TRUE
2009,10,34594,"ID","IDAHO","WestMountain","Cold",2009-10-29 20:00:00,1,0,1,0,43.5648,-113.93,"2000s",1,1,2,TRUE
2009,8,32274,"ME","MAINE","NewEngland","OceanCurrent",2009-08-23 10:50:00,13,0,1,0,45.6226,-68.9801,"2000s",1,13,14,TRUE
2009,7,30477,"CA","CALIFORNIA","WestPacific","Heat",2009-07-26 14:00:00,3,0,1,0,36.5341,-119.773,"2000s",1,3,4,TRUE
2009,7,30895,"NV","NEVADA","WestMountain","Heat",2009-07-13 12:00:00,0,0,1,0,39.1063,-116.851,"2000s",1,0,1,TRUE
2009,7,32109,"CA","CALIFORNIA","WestPacific","OceanCurrent",2009-07-24 05:00:00,1,0,1,0,36.5341,-119.773,"2000s",1,1,2,TRUE
2009,9,32958,"CO","COLORADO","WestMountain","Other",2009-09-30 13:00:00,0,5,0,0,38.6777,-105.513,"2000s",0,5,5,TRUE
2009,8,30473,"AZ","ARIZONA","WestMountain","Tornado",2009-08-06 14:00:00,1,0,0,0,34.2192,-111.625,"2000s",0,1,1,TRUE
2009,8,31159,"NJ","NEW JERSEY","MidAtlantic","OceanCurrent",2009-08-21 08:00:00,1,0,0,0,39.9637,-74.2336,"2000s",0,1,1,TRUE
2009,8,33539,"NC","NORTH CAROLINA","SouthSouthAtlantic","OceanCurrent",2009-08-22 09:00:00,1,0,0,0,35.4195,-78.4686,"2000s",0,1,1,TRUE
2009,10,33929,"NH","NEW HAMPSHIRE","NewEngland","Tornado",2009-10-31 17:35:00,0,0,1,0,43.3934,-71.3924,"2000s",1,0,1,TRUE
2009,12,35535,"KS","KANSAS","MidwestWestNC","Cold",2009-12-22 20:00:00,0,0,0,1,38.4204,-98.1156,"2000s",1,0,1,TRUE
2009,10,33008,"NJ","NEW JERSEY","MidAtlantic","Tornado",2009-10-07 08:00:00,1,0,0,0,39.9637,-74.2336,"2000s",0,1,1,TRUE
2009,10,34601,"FL","FLORIDA","SouthSouthAtlantic","OceanCurrent",2009-10-05 18:00:00,0,0,1,0,27.8744,-81.685,"2000s",1,0,1,TRUE
2009,10,34650,"CA","CALIFORNIA","WestPacific","Tornado",2009-10-27 08:00:00,2,0,0,0,36.5341,-119.773,"2000s",0,2,2,TRUE
2009,9,34240,"CA","CALIFORNIA","WestPacific","Wildfire",2009-09-07 00:00:00,0,4,0,0,36.5341,-119.773,"2000s",0,4,4,TRUE
2009,10,33532,"FL","FLORIDA","SouthSouthAtlantic","Heat",2009-10-08 11:00:00,0,0,1,0,27.8744,-81.685,"2000s",1,0,1,TRUE
2009,10,34055,"MI","MICHIGAN","MidwestEastNC","Cold",2009-10-12 14:00:00,0,1,0,0,43.1361,-84.687,"2000s",0,1,1,TRUE
2009,10,34601,"FL","FLORIDA","SouthSouthAtlantic","OceanCurrent",2009-10-05 16:00:00,0,0,1,0,27.8744,-81.685,"2000s",1,0,1,TRUE
2009,10,34634,"LA","LOUISIANA","SouthWestSC","Tornado",2009-10-09 13:10:00,0,0,1,0,30.6181,-92.2724,"2000s",1,0,1,TRUE
2009,9,34138,"IL","ILLINOIS","MidwestEastNC","Other",2009-09-25 20:00:00,0,0,0,1,40.0495,-89.3776,"2000s",1,0,1,TRUE
2009,8,31159,"NJ","NEW JERSEY","MidAtlantic","OceanCurrent",2009-08-21 08:00:00,1,0,0,0,39.9637,-74.2336,"2000s",0,1,1,TRUE
2009,8,33501,"NY","NEW YORK","MidAtlantic","OceanCurrent",2009-08-01 14:00:00,0,0,1,0,43.1361,-75.1449,"2000s",1,0,1,TRUE
2009,8,33502,"NY","NEW YORK","MidAtlantic","OceanCurrent",2009-08-03 19:00:00,0,0,1,0,43.1361,-75.1449,"2000s",1,0,1,TRUE
2009,10,34773,"CA","CALIFORNIA","WestPacific","Other",2009-10-13 16:00:00,0,0,3,0,36.5341,-119.773,"2000s",3,0,3,TRUE
2009,10,33812,"FL","FLORIDA","SouthSouthAtlantic","OceanCurrent",2009-10-31 14:00:00,0,0,1,0,27.8744,-81.685,"2000s",1,0,1,TRUE
2009,10,34034,"WA","WASHINGTON","WestPacific","Other",2009-10-04 07:00:00,0,11,0,0,47.4231,-119.746,"2000s",0,11,11,TRUE
2009,10,34464,"AZ","ARIZONA","WestMountain","Cold",2009-10-28 12:00:00,0,7,0,0,34.2192,-111.625,"2000s",0,7,7,TRUE
2009,12,35689,"PA","PENNSYLVANIA","MidAtlantic","Cold",2009-12-13 06:00:00,0,0,0,1,40.9069,-77.45,"2000s",1,0,1,TRUE
2009,12,35193,"WY","WYOMING","WestMountain","Cold",2009-12-25 06:00:00,0,0,0,1,43.0504,-107.256,"2000s",1,0,1,TRUE
2009,12,34412,"OR","OREGON","WestPacific","Cold",2009-12-05 18:00:00,0,0,1,0,43.9078,-120.068,"2000s",1,0,1,TRUE
2009,10,33735,"NE","NEBRASKA","MidwestWestNC","Cold",2009-10-22 00:00:00,0,0,0,1,41.3356,-99.5898,"2000s",1,0,1,TRUE
2009,12,36015,"KS","KANSAS","MidwestWestNC","Cold",2009-12-06 12:00:00,0,4,0,0,38.4204,-98.1156,"2000s",0,4,4,TRUE
2009,12,36015,"KS","KANSAS","MidwestWestNC","Cold",2009-12-06 12:00:00,0,2,0,1,38.4204,-98.1156,"2000s",1,2,3,TRUE
2009,8,33502,"NY","NEW YORK","MidAtlantic","OceanCurrent",2009-08-03 20:00:00,0,0,1,0,43.1361,-75.1449,"2000s",1,0,1,TRUE
2009,12,34587,"NE","NEBRASKA","MidwestWestNC","Cold",2009-12-07 23:00:00,0,0,1,2,41.3356,-99.5898,"2000s",3,0,3,TRUE
2009,12,34555,"NV","NEVADA","WestMountain","Cold",2009-12-07 04:00:00,0,1,0,0,39.1063,-116.851,"2000s",0,1,1,TRUE
2009,12,34775,"NM","NEW MEXICO","WestMountain","Cold",2009-12-30 16:00:00,0,3,0,1,34.4764,-105.942,"2000s",1,3,4,TRUE
2009,12,34889,"TX","TEXAS","SouthWestSC","Cold",2009-12-29 08:00:00,0,1,0,1,31.3897,-98.7857,"2000s",1,1,2,TRUE
2009,12,35855,"FL","FLORIDA","SouthSouthAtlantic","OceanCurrent",2009-12-13 11:00:00,0,0,1,0,27.8744,-81.685,"2000s",1,0,1,TRUE
2009,12,45004,"CA","CALIFORNIA","WestPacific","OceanCurrent",2009-12-08 00:00:00,0,0,1,0,36.5341,-119.773,"2000s",1,0,1,TRUE
